customer_id,customer_age,gender,location,join_date
668,53,Male,California,2022-09-01 19:04:30.270270272
669,18,Female,Florida,2022-09-03 06:09:00.540540544
670,48,Female,New York,2022-09-04 17:13:30.810810800
671,49,Male,Florida,2022-09-06 04:18:01.081081072
672,18,Female,California,2022-09-07 15:22:31.351351344
673,30,Female,Illinois,2022-09-09 02:27:01.621621616
674,30,Female,Texas,2022-09-10 13:31:31.891891888
675,18,Female,Florida,2022-09-12 00:36:02.162162160
676,25,Male,Florida,2022-09-13 11:40:32.432432432
677,21,Female,New York,2022-09-14 22:45:02.702702704
678,56,Female,New York,2022-09-16 09:49:32.972972976
679,46,Male,Florida,2022-09-17 20:54:03.243243248
680,50,Male,California,2022-09-19 07:58:33.513513504
681,43,Female,Texas,2022-09-20 19:03:03.783783776
682,21,Male,New York,2022-09-22 06:07:34.054054048
683,28,Female,California,2022-09-23 17:12:04.324324320
684,40,Female,Illinois,2022-09-25 04:16:34.594594592
685,20,Male,New York,2022-09-26 15:21:04.864864864
686,43,Female,California,2022-09-28 02:25:35.135135136
687,32,Female,California,2022-09-29 13:30:05.405405408
688,30,Female,Texas,2022-10-01 00:34:35.675675680
689,43,Female,Texas,2022-10-02 11:39:05.945945936
690,40,Male,Illinois,2022-10-03 22:43:36.216216208
691,30,Male,California,2022-10-05 09:48:06.486486480
692,48,Female,California,2022-10-06 20:52:36.756756752
693,22,Male,Texas,2022-10-08 07:57:07.027027024
694,42,Female,New York,2022-10-09 19:01:37.297297296
695,42,Female,New York,2022-10-11 06:06:07.567567568
696,31,Female,Florida,2022-10-12 17:10:37.837837840
697,38,Female,Texas,2022-10-14 04:15:08.108108112
698,19,Female,Florida,2022-10-15 15:19:38.378378368
699,46,Male,Texas,2022-10-17 02:24:08.648648640
700,32,Female,Illinois,2022-10-18 13:28:38.918918912
701,28,Male,California,2022-10-20 00:33:09.189189184
702,47,Male,Illinois,2022-10-21 11:37:39.459459456
703,26,Female,Texas,2022-10-22 22:42:09.729729728
704,18,Female,California,2022-10-24 09:46:40.000000000
705,18,Female,New York,2022-10-25 20:51:10.270270272
706,42,Female,New York,2022-10-27 07:55:40.540540544
707,19,Female,Florida,2022-10-28 19:00:10.810810800
708,56,Male,Texas,2022-10-30 06:04:41.081081072
709,18,Female,Texas,2022-10-31 17:09:11.351351344
710,55,Female,New York,2022-11-02 04:13:41.621621616
711,37,Male,Illinois,2022-11-03 15:18:11.891891888
712,33,Male,California,2022-11-05 02:22:42.162162160
713,28,Female,Illinois,2022-11-06 13:27:12.432432432
714,39,Male,Illinois,2022-11-08 00:31:42.702702704
715,34,Female,New York,2022-11-09 11:36:12.972972976
716,48,Male,New York,2022-11-10 22:40:43.243243232
717,36,Male,New York,2022-11-12 09:45:13.513513504
718,36,Female,Florida,2022-11-13 20:49:43.783783776
719,30,Male,Illinois,2022-11-15 07:54:14.054054048
720,34,Male,Texas,2022-11-16 18:58:44.324324320
721,38,Male,California,2022-11-18 06:03:14.594594592
722,18,Male,Florida,2022-11-19 17:07:44.864864864
723,18,Male,Texas,2022-11-21 04:12:15.135135136
724,43,Male,Illinois,2022-11-22 15:16:45.405405408
725,37,Female,New York,2022-11-24 02:21:15.675675680
726,32,Female,Illinois,2022-11-25 13:25:45.945945936
727,35,Male,California,2022-11-27 00:30:16.216216208
728,39,Female,Florida,2022-11-28 11:34:46.486486480
729,28,Female,Florida,2022-11-29 22:39:16.756756752
730,25,Female,California,2022-12-01 09:43:47.027027024
731,37,Male,Texas,2022-12-02 20:48:17.297297296
732,23,Female,Texas,2022-12-04 07:52:47.567567568
733,39,Male,Florida,2022-12-05 18:57:17.837837840
734,18,Female,Florida,2022-12-07 06:01:48.108108112
735,47,Male,New York,2022-12-08 17:06:18.378378368
736,40,Male,Texas,2022-12-10 04:10:48.648648640
737,38,Female,California,2022-12-11 15:15:18.918918912
738,46,Female,Texas,2022-12-13 02:19:49.189189184
739,54,Male,New York,2022-12-14 13:24:19.459459456
740,47,Female,Florida,2022-12-16 00:28:49.729729728
741,18,Female,Florida,2022-12-17 11:33:20.000000000
742,19,Female,New York,2022-12-18 22:37:50.270270272
743,27,Male,California,2022-12-20 09:42:20.540540544
744,35,Male,Florida,2022-12-21 20:46:50.810810800
745,41,Female,Illinois,2022-12-23 07:51:21.081081072
746,26,Female,Florida,2022-12-24 18:55:51.351351344
747,37,Female,Illinois,2022-12-26 06:00:21.621621616
748,25,Male,New York,2022-12-27 17:04:51.891891888
749,27,Male,New York,2022-12-29 04:09:22.162162160
750,18,Female,Florida,2022-12-30 15:13:52.432432432
751,23,Female,Texas,2023-01-01 02:18:22.702702704
752,18,Female,Illinois,2023-01-02 13:22:52.972972976
753,23,Female,California,2023-01-04 00:27:23.243243232
754,47,Female,Florida,2023-01-05 11:31:53.513513504
755,23,Female,California,2023-01-06 22:36:23.783783776
756,66,Male,Florida,2023-01-08 09:40:54.054054048
757,40,Female,Texas,2023-01-09 20:45:24.324324320
758,37,Male,Texas,2023-01-11 07:49:54.594594592
759,24,Female,Texas,2023-01-12 18:54:24.864864864
760,43,Female,Texas,2023-01-14 05:58:55.135135136
761,28,Male,New York,2023-01-15 17:03:25.405405408
762,36,Male,New York,2023-01-17 04:07:55.675675680
763,65,Male,Illinois,2023-01-18 15:12:25.945945936
764,33,Male,California,2023-01-20 02:16:56.216216208
765,48,Female,Florida,2023-01-21 13:21:26.486486480
766,26,Male,Florida,2023-01-23 00:25:56.756756752
767,34,Female,New York,2023-01-24 11:30:27.027027024
768,56,Male,Florida,2023-01-25 22:34:57.297297296
769,27,Female,New York,2023-01-27 09:39:27.567567568
770,56,Female,Illinois,2023-01-28 20:43:57.837837840
771,43,Female,California,2023-01-30 07:48:28.108108112
772,28,Female,Illinois,2023-01-31 18:52:58.378378368
773,42,Female,Texas,2023-02-02 05:57:28.648648640
774,46,Female,Texas,2023-02-03 17:01:58.918918912
775,42,Male,Texas,2023-02-05 04:06:29.189189184
776,18,Female,Illinois,2023-02-06 15:10:59.459459456
777,26,Male,Florida,2023-02-08 02:15:29.729729728
778,32,Male,California,2023-02-09 13:20:00.000000000
779,34,Female,Texas,2023-02-11 00:24:30.270270272
780,42,Male,Texas,2023-02-12 11:29:00.540540544
781,37,Female,Texas,2023-02-13 22:33:30.810810800
782,18,Male,California,2023-02-15 09:38:01.081081072
783,39,Female,Texas,2023-02-16 20:42:31.351351344
784,42,Male,California,2023-02-18 07:47:01.621621616
785,41,Female,Texas,2023-02-19 18:51:31.891891888
786,47,Female,Illinois,2023-02-21 05:56:02.162162160
787,45,Female,Illinois,2023-02-22 17:00:32.432432432
788,40,Female,California,2023-02-24 04:05:02.702702704
789,34,Male,Illinois,2023-02-25 15:09:32.972972976
790,18,Female,California,2023-02-27 02:14:03.243243232
791,40,Male,Illinois,2023-02-28 13:18:33.513513504
792,37,Male,Illinois,2023-03-02 00:23:03.783783776
793,38,Male,California,2023-03-03 11:27:34.054054048
794,19,Female,Florida,2023-03-04 22:32:04.324324320
795,22,Male,Illinois,2023-03-06 09:36:34.594594592
796,47,Male,Texas,2023-03-07 20:41:04.864864864
797,34,Male,Florida,2023-03-09 07:45:35.135135136
798,43,Female,California,2023-03-10 18:50:05.405405408
799,35,Female,Florida,2023-03-12 05:54:35.675675664
800,35,Male,New York,2023-03-13 16:59:05.945945936
801,46,Female,New York,2023-03-15 04:03:36.216216208
802,28,Female,Illinois,2023-03-16 15:08:06.486486480
803,36,Male,Illinois,2023-03-18 02:12:36.756756752
804,29,Male,Texas,2023-03-19 13:17:07.027027024
805,29,Female,Florida,2023-03-21 00:21:37.297297296
806,31,Male,New York,2023-03-22 11:26:07.567567568
807,37,Female,Illinois,2023-03-23 22:30:37.837837840
808,29,Female,Florida,2023-03-25 09:35:08.108108112
809,50,Female,Illinois,2023-03-26 20:39:38.378378368
810,24,Female,Illinois,2023-03-28 07:44:08.648648640
811,32,Female,New York,2023-03-29 18:48:38.918918912
812,29,Female,New York,2023-03-31 05:53:09.189189184
813,52,Male,Illinois,2023-04-01 16:57:39.459459456
814,37,Male,California,2023-04-03 04:02:09.729729728
815,47,Female,Illinois,2023-04-04 15:06:40.000000000
816,18,Female,Illinois,2023-04-06 02:11:10.270270272
817,38,Female,Texas,2023-04-07 13:15:40.540540544
818,45,Male,Texas,2023-04-09 00:20:10.810810800
819,35,Female,Texas,2023-04-10 11:24:41.081081072
820,47,Male,California,2023-04-11 22:29:11.351351344
821,28,Female,California,2023-04-13 09:33:41.621621616
822,51,Female,Illinois,2023-04-14 20:38:11.891891888
823,62,Male,Texas,2023-04-16 07:42:42.162162160
824,30,Male,California,2023-04-17 18:47:12.432432432
825,29,Female,New York,2023-04-19 05:51:42.702702704
826,52,Female,Illinois,2023-04-20 16:56:12.972972976
827,53,Female,Florida,2023-04-22 04:00:43.243243232
828,28,Male,Illinois,2023-04-23 15:05:13.513513504
829,29,Male,Florida,2023-04-25 02:09:43.783783776
830,31,Male,Texas,2023-04-26 13:14:14.054054048
831,18,Male,Florida,2023-04-28 00:18:44.324324320
832,23,Male,Texas,2023-04-29 11:23:14.594594592
833,22,Male,New York,2023-04-30 22:27:44.864864864
834,25,Female,Florida,2023-05-02 09:32:15.135135136
835,34,Female,Illinois,2023-05-03 20:36:45.405405408
836,37,Male,Texas,2023-05-05 07:41:15.675675664
837,53,Female,Illinois,2023-05-06 18:45:45.945945936
838,23,Female,California,2023-05-08 05:50:16.216216208
839,46,Male,Texas,2023-05-09 16:54:46.486486480
840,32,Female,Florida,2023-05-11 03:59:16.756756752
841,34,Male,Texas,2023-05-12 15:03:47.027027024
842,43,Male,Illinois,2023-05-14 02:08:17.297297296
843,21,Female,New York,2023-05-15 13:12:47.567567568
844,39,Male,Texas,2023-05-17 00:17:17.837837840
845,36,Male,Florida,2023-05-18 11:21:48.108108112
846,40,Male,California,2023-05-19 22:26:18.378378368
847,38,Male,New York,2023-05-21 09:30:48.648648640
848,64,Male,California,2023-05-22 20:35:18.918918912
849,27,Male,Texas,2023-05-24 07:39:49.189189184
850,28,Male,Illinois,2023-05-25 18:44:19.459459456
851,27,Male,Illinois,2023-05-27 05:48:49.729729728
852,28,Female,Florida,2023-05-28 16:53:20.000000000
853,27,Female,Illinois,2023-05-30 03:57:50.270270272
854,49,Female,New York,2023-05-31 15:02:20.540540544
855,52,Male,Illinois,2023-06-02 02:06:50.810810800
856,28,Male,Florida,2023-06-03 13:11:21.081081072
857,25,Female,Texas,2023-06-05 00:15:51.351351344
858,40,Female,Texas,2023-06-06 11:20:21.621621616
859,28,Female,Illinois,2023-06-07 22:24:51.891891888
860,42,Male,California,2023-06-09 09:29:22.162162160
861,37,Female,Texas,2023-06-10 20:33:52.432432432
862,18,Female,Illinois,2023-06-12 07:38:22.702702704
863,53,Male,Florida,2023-06-13 18:42:52.972972976
864,56,Female,Illinois,2023-06-15 05:47:23.243243232
865,27,Male,Texas,2023-06-16 16:51:53.513513504
866,30,Male,Florida,2023-06-18 03:56:23.783783776
867,38,Male,Illinois,2023-06-19 15:00:54.054054048
868,39,Female,New York,2023-06-21 02:05:24.324324320
869,42,Female,Florida,2023-06-22 13:09:54.594594592
870,59,Male,New York,2023-06-24 00:14:24.864864864
871,32,Female,California,2023-06-25 11:18:55.135135136
872,25,Female,Florida,2023-06-26 22:23:25.405405408
873,18,Female,New York,2023-06-28 09:27:55.675675664
874,26,Female,Texas,2023-06-29 20:32:25.945945936
875,34,Male,Texas,2023-07-01 07:36:56.216216208
876,56,Female,California,2023-07-02 18:41:26.486486480
877,28,Male,Florida,2023-07-04 05:45:56.756756752
878,37,Male,Florida,2023-07-05 16:50:27.027027024
879,34,Female,Florida,2023-07-07 03:54:57.297297296
880,49,Male,California,2023-07-08 14:59:27.567567568
881,65,Female,Florida,2023-07-10 02:03:57.837837840
882,28,Female,Texas,2023-07-11 13:08:28.108108112
883,29,Male,New York,2023-07-13 00:12:58.378378368
884,47,Male,Texas,2023-07-14 11:17:28.648648640
885,43,Male,Texas,2023-07-15 22:21:58.918918912
886,57,Male,New York,2023-07-17 09:26:29.189189184
887,42,Female,Texas,2023-07-18 20:30:59.459459456
888,30,Female,California,2023-07-20 07:35:29.729729728
889,42,Female,New York,2023-07-21 18:40:00.000000000
890,48,Male,Texas,2023-07-23 05:44:30.270270272
891,44,Male,Illinois,2023-07-24 16:49:00.540540544
892,41,Male,Texas,2023-07-26 03:53:30.810810800
893,47,Female,California,2023-07-27 14:58:01.081081072
894,49,Male,Florida,2023-07-29 02:02:31.351351344
895,51,Female,Texas,2023-07-30 13:07:01.621621616
896,42,Male,Florida,2023-08-01 00:11:31.891891888
897,32,Female,Illinois,2023-08-02 11:16:02.162162160
898,36,Female,Texas,2023-08-03 22:20:32.432432432
899,49,Male,New York,2023-08-05 09:25:02.702702704
900,25,Male,Florida,2023-08-06 20:29:32.972972976
901,39,Female,Illinois,2023-08-08 07:34:03.243243232
902,30,Female,New York,2023-08-09 18:38:33.513513504
903,35,Male,New York,2023-08-11 05:43:03.783783776
904,50,Male,New York,2023-08-12 16:47:34.054054048
905,37,Female,New York,2023-08-14 03:52:04.324324320
906,35,Male,Texas,2023-08-15 14:56:34.594594592
907,18,Female,Texas,2023-08-17 02:01:04.864864864
908,43,Female,Texas,2023-08-18 13:05:35.135135136
909,42,Male,Illinois,2023-08-20 00:10:05.405405408
910,60,Male,Illinois,2023-08-21 11:14:35.675675664
911,31,Male,Illinois,2023-08-22 22:19:05.945945936
912,37,Male,California,2023-08-24 09:23:36.216216208
913,37,Male,Illinois,2023-08-25 20:28:06.486486480
914,53,Female,Texas,2023-08-27 07:32:36.756756752
915,33,Female,Texas,2023-08-28 18:37:07.027027024
916,38,Male,California,2023-08-30 05:41:37.297297296
917,42,Male,California,2023-08-31 16:46:07.567567568
918,37,Male,Illinois,2023-09-02 03:50:37.837837840
919,29,Female,Florida,2023-09-03 14:55:08.108108096
920,37,Male,California,2023-09-05 01:59:38.378378368
921,47,Male,New York,2023-09-06 13:04:08.648648640
922,22,Female,Texas,2023-09-08 00:08:38.918918912
923,36,Female,New York,2023-09-09 11:13:09.189189184
924,26,Male,Texas,2023-09-10 22:17:39.459459456
925,49,Male,Texas,2023-09-12 09:22:09.729729728
926,18,Male,California,2023-09-13 20:26:40.000000000
927,28,Female,California,2023-09-15 07:31:10.270270272
928,39,Male,New York,2023-09-16 18:35:40.540540544
929,53,Male,Texas,2023-09-18 05:40:10.810810800
930,34,Male,New York,2023-09-19 16:44:41.081081072
931,28,Female,Florida,2023-09-21 03:49:11.351351344
932,57,Female,New York,2023-09-22 14:53:41.621621616
933,18,Male,Illinois,2023-09-24 01:58:11.891891888
934,18,Male,New York,2023-09-25 13:02:42.162162160
935,40,Female,Illinois,2023-09-27 00:07:12.432432432
936,28,Female,Illinois,2023-09-28 11:11:42.702702704
937,22,Female,Illinois,2023-09-29 22:16:12.972972976
938,43,Female,Florida,2023-10-01 09:20:43.243243232
939,37,Female,New York,2023-10-02 20:25:13.513513504
940,28,Female,New York,2023-10-04 07:29:43.783783776
941,19,Female,Florida,2023-10-05 18:34:14.054054048
942,45,Female,Texas,2023-10-07 05:38:44.324324320
943,42,Female,California,2023-10-08 16:43:14.594594592
944,33,Male,New York,2023-10-10 03:47:44.864864864
945,57,Male,California,2023-10-11 14:52:15.135135136
946,22,Male,Florida,2023-10-13 01:56:45.405405408
947,18,Female,Texas,2023-10-14 13:01:15.675675664
948,26,Male,Texas,2023-10-16 00:05:45.945945936
949,34,Female,Texas,2023-10-17 11:10:16.216216208
950,37,Female,Florida,2023-10-18 22:14:46.486486480
951,32,Male,Illinois,2023-10-20 09:19:16.756756752
952,39,Female,Illinois,2023-10-21 20:23:47.027027024
953,19,Male,California,2023-10-23 07:28:17.297297296
954,52,Male,Illinois,2023-10-24 18:32:47.567567568
955,34,Male,Illinois,2023-10-26 05:37:17.837837840
956,48,Female,Texas,2023-10-27 16:41:48.108108096
957,39,Male,Texas,2023-10-29 03:46:18.378378368
958,40,Female,California,2023-10-30 14:50:48.648648640
959,41,Male,New York,2023-11-01 01:55:18.918918912
960,40,Male,California,2023-11-02 12:59:49.189189184
961,42,Male,California,2023-11-04 00:04:19.459459456
962,50,Female,Florida,2023-11-05 11:08:49.729729728
963,37,Female,Florida,2023-11-06 22:13:20.000000000
964,43,Female,California,2023-11-08 09:17:50.270270272
965,33,Male,California,2023-11-09 20:22:20.540540544
966,52,Male,California,2023-11-11 07:26:50.810810800
967,26,Female,Illinois,2023-11-12 18:31:21.081081072
968,56,Female,Florida,2023-11-14 05:35:51.351351344
969,34,Female,California,2023-11-15 16:40:21.621621616
970,18,Female,Texas,2023-11-17 03:44:51.891891888
971,36,Female,Texas,2023-11-18 14:49:22.162162160
972,26,Female,Illinois,2023-11-20 01:53:52.432432432
973,45,Male,Illinois,2023-11-21 12:58:22.702702704
974,27,Female,New York,2023-11-23 00:02:52.972972976
975,29,Male,New York,2023-11-24 11:07:23.243243232
976,18,Male,New York,2023-11-25 22:11:53.513513504
977,29,Female,Illinois,2023-11-27 09:16:23.783783776
978,18,Female,Illinois,2023-11-28 20:20:54.054054048
979,18,Male,Illinois,2023-11-30 07:25:24.324324320
980,44,Female,Texas,2023-12-01 18:29:54.594594592
981,44,Female,Illinois,2023-12-03 05:34:24.864864864
982,40,Male,Texas,2023-12-04 16:38:55.135135136
983,23,Male,New York,2023-12-06 03:43:25.405405408
984,34,Male,New York,2023-12-07 14:47:55.675675664
985,34,Female,New York,2023-12-09 01:52:25.945945936
986,21,Male,California,2023-12-10 12:56:56.216216208
987,53,Female,California,2023-12-12 00:01:26.486486480
988,45,Male,Florida,2023-12-13 11:05:56.756756752
989,32,Male,Florida,2023-12-14 22:10:27.027027024
990,35,Male,Florida,2023-12-16 09:14:57.297297296
991,37,Female,California,2023-12-17 20:19:27.567567568
992,18,Female,California,2023-12-19 07:23:57.837837840
993,32,Male,Florida,2023-12-20 18:28:28.108108096
994,26,Male,Florida,2023-12-22 05:32:58.378378368
995,22,Male,Illinois,2023-12-23 16:37:28.648648640
996,31,Female,Florida,2023-12-25 03:41:58.918918912
997,56,Male,Illinois,2023-12-26 14:46:29.189189184
998,42,Female,Texas,2023-12-28 01:50:59.459459456
999,28,Male,California,2023-12-29 12:55:29.729729728
1000,41,Male,Florida,2023-12-31 00:00:00.000000000
